TX_AMOUNT,IS_FRAUD,SENDER_INIT_BALANCE,RECEIVER_INIT_BALANCE,HOUR,DAY_OF_WEEK,AMOUNT_TO_SENDER_BALANCE_RATIO,SENDER_BALANCE_AFTER_TX
68.29,FALSE,423.83,488.93,23,1,0.161125923,355.54
111.74,TRUE,248.39,247.95,9,3,0.44985708,136.65
71.52,FALSE,99.29,525.04,6,0,0.720314231,27.77
331.72,TRUE,426.92,197.62,19,1,0.777007402,95.2
36.79,FALSE,108.83,512.89,21,4,0.33805017,72.04
278.76,FALSE,381.77,147.7,10,3,0.730177856,103.01
47.85,FALSE,256.83,112.64,11,3,0.186310011,208.98
70.2,TRUE,165.31,420.14,13,0,0.424656706,95.11
38.51,FALSE,328.64,70.22,16,5,0.117179893,290.13
207.17,TRUE,405.85,581.14,18,1,0.510459529,198.68
79.41,FALSE,265.12,132.91,23,3,0.299524744,185.71
91.79,FALSE,127.92,336.61,18,0,0.717557849,36.13
110.95,FALSE,215.15,517.05,17,0,0.51568673,104.2
208.44,FALSE,284.5,152.51,23,5,0.732653779,76.06
247.47,TRUE,286.25,203.09,7,6,0.864524017,38.78
351.28,FALSE,418.89,386.22,19,2,0.838597245,67.61
157.28,FALSE,374.59,181.21,13,6,0.419872394,217.31
127.08,FALSE,152.16,141.78,12,4,0.835173502,25.08
223.45,FALSE,316.53,327.99,2,0,0.705936246,93.08
53.88,TRUE,95.47,67.98,18,1,0.564365769,41.59
81.82,FALSE,364.99,348.12,4,1,0.224170525,283.17
434.6,FALSE,506.54,297.35,20,0,0.857977652,71.94
282,FALSE,495.89,141.29,5,2,0.568674504,213.89
49.48,FALSE,346.32,365,8,6,0.142873643,296.84
303.42,TRUE,526.88,130.43,22,2,0.575880656,223.46
458.42,FALSE,487.03,462.39,18,6,0.941256185,28.61
50.09,FALSE,101.23,487.62,19,0,0.49481379,51.14
291.34,TRUE,351.02,541.79,14,3,0.829981198,59.68
105.07,FALSE,161.28,137.44,13,4,0.651475694,56.21
271.05,FALSE,415.48,394.08,23,3,0.652377972,144.43
132.35,TRUE,312.24,423.99,6,2,0.423872662,179.89
13914556.48,TRUE,493.28,125.42,19,0,28208.23159,-13914063.2
397.53,FALSE,447.34,388.84,17,3,0.888652926,49.81
249.38,FALSE,451.51,485.09,6,6,0.552324422,202.13
263.19,FALSE,531.7,153.76,0,0,0.494997179,268.51
272.36,TRUE,400.95,563.66,7,5,0.679286694,128.59
66.38,FALSE,87.14,571.77,6,6,0.761762681,20.76
158.07,FALSE,402.3,95.98,21,0,0.392915735,244.23
177.29,FALSE,290.62,184.46,10,0,0.610040603,113.33
432.27,FALSE,457.93,439.35,2,0,0.943965235,25.66
51.55,FALSE,192.59,474.29,16,0,0.267667065,141.04
40.71,TRUE,330.93,252.23,20,4,0.123016952,290.22
147.06,FALSE,184.5,148.43,3,0,0.797073171,37.44
124.96,FALSE,186.54,504.3,10,3,0.669883135,61.58
46.61,FALSE,492.39,532.35,9,2,0.094660736,445.78
116.72,FALSE,160.37,305.16,22,3,0.727816923,43.65
0.61,FALSE,53.51,240.53,14,1,0.011399738,52.9
16.48,FALSE,162.86,578.65,2,1,0.101191207,146.38
30.93,FALSE,435.47,102.57,9,4,0.071026707,404.54
27.75,FALSE,193.55,224.93,2,3,0.143373805,165.8
43.83,FALSE,140.41,344.76,3,1,0.312157254,96.58
96.63,FALSE,136.69,168.26,23,0,0.706928085,40.06
19.6,FALSE,76.92,573.65,11,5,0.254810192,57.32
106.18,TRUE,116.8,158.97,11,1,0.909075342,10.62
238.01,FALSE,547.79,73.48,23,0,0.43449132,309.78
11.45,FALSE,260.5,549.57,7,0,0.043953935,249.05
150.13,TRUE,276.6,203.88,7,5,0.542769342,126.47
285.56,FALSE,479.79,226.88,19,5,0.595177057,194.23
323.44,FALSE,494.76,599.78,14,0,0.653731102,171.32
14.74,FALSE,80.75,515.58,20,0,0.1825387,66.01
20.5,FALSE,65.51,128.16,7,6,0.312929324,45.01
64.74,FALSE,80.89,312.89,23,0,0.800346149,16.15
54.53,TRUE,82.76,515.56,10,3,0.658893185,28.23
22.74,TRUE,125.05,407.05,10,3,0.181847261,102.31
9.61,FALSE,50.99,517.92,18,0,0.188468327,41.38
228.71,FALSE,361.05,459.94,19,6,0.63345797,132.34
40.96,FALSE,56.27,191.16,18,4,0.727918962,15.31
90.63,FALSE,534.97,505.84,6,5,0.169411369,444.34
33.33,FALSE,61.04,237.99,3,3,0.546035387,27.71
571.13,TRUE,591.9,568.34,8,6,0.964909613,20.77
74.48,FALSE,204.84,364.47,1,0,0.363600859,130.36
238.54,FALSE,503.14,103.34,3,3,0.474102635,264.6
114.96,FALSE,309.02,403.03,5,4,0.372014756,194.06
194.02,FALSE,291.86,83.9,19,2,0.664770781,97.84
83.49,TRUE,175.13,280.25,6,6,0.476731571,91.64
56.49,FALSE,422.64,145.08,2,6,0.133659852,366.15
112.99,FALSE,289.47,225.86,6,0,0.390334059,176.48
52.13,FALSE,335.83,337.41,22,2,0.155227347,283.7
290.5,FALSE,478.75,532.84,0,6,0.606788512,188.25
201.24,FALSE,271.64,267.69,22,2,0.740833456,70.4
33.42,FALSE,235.83,513.57,5,0,0.14171225,202.41
340.07,FALSE,450.84,292.94,20,2,0.754303079,110.77
421.1,TRUE,485.32,124.61,11,5,0.867674936,64.22
137.12,FALSE,554.92,502.93,12,0,0.247098681,417.8
167.34,FALSE,578.29,239.34,21,1,0.289370385,410.95
266.56,FALSE,519.6,406.06,17,1,0.513010008,253.04
172.71,FALSE,406.05,188.81,9,1,0.425341707,233.34
114.46,FALSE,188.6,371.47,21,4,0.606892895,74.14
13.36,FALSE,85.11,193.63,3,5,0.156973329,71.75
110.67,FALSE,272.25,410.47,9,6,0.406501377,161.58
376.99,FALSE,449.6,548.59,15,3,0.83850089,72.61
110.65,FALSE,308.93,570.81,0,1,0.358171754,198.28
238,FALSE,254.43,308.8,12,3,0.935424282,16.43
112.48,FALSE,325.26,214.1,1,2,0.345815655,212.78
7.67,FALSE,524.32,232.95,8,3,0.014628471,516.65
350.81,FALSE,366.95,387.96,19,1,0.956015806,16.14
214.45,FALSE,343.58,466.27,9,0,0.624163223,129.13
160.89,FALSE,532.34,326.84,9,0,0.302231656,371.45
57.68,FALSE,336.16,238.5,18,0,0.17158496,278.48
110.53,FALSE,173.38,374.33,10,2,0.637501442,62.85
326.2,FALSE,597.07,429.36,8,6,0.546334601,270.87
181.79,FALSE,432.36,413.92,4,2,0.420459802,250.57
140.6,FALSE,389.73,159.26,16,0,0.360762579,249.13
47.71,FALSE,71.67,231.83,17,1,0.665689968,23.96
5.39,FALSE,91.28,301.21,10,5,0.05904908,85.89
209.65,FALSE,248.12,102.25,2,3,0.844954054,38.47
218.01,FALSE,541.99,254.94,19,3,0.402239894,323.98
47.94,FALSE,429.45,112.18,2,4,0.111631156,381.51
352.24,FALSE,386.23,524.42,22,1,0.911995443,33.99
17.28,FALSE,75.28,437.51,16,4,0.229543039,58
356.65,FALSE,428.53,315.06,13,5,0.832263785,71.88
33.46,TRUE,563.9,528.18,20,6,0.059336762,530.44
223.95,FALSE,302.5,521.12,20,0,0.740330579,78.55
155.3,FALSE,276.79,485.48,7,4,0.561075183,121.49
358.59,FALSE,503.92,358.08,21,3,0.711601048,145.33
84.7,FALSE,171.96,337.09,0,0,0.492556408,87.26
290.25,FALSE,385.97,301.38,17,2,0.752001451,95.72
250.91,FALSE,301.56,580.12,19,4,0.832040058,50.65
376.15,FALSE,430.5,263.07,21,1,0.873751452,54.35
229.44,TRUE,268.83,492.64,22,2,0.853476175,39.39
213.02,FALSE,393.29,589.73,5,2,0.541635943,180.27
41.08,FALSE,359.25,207.26,18,3,0.114349339,318.17
151.34,TRUE,418.64,425.86,13,0,0.361503917,267.3
20.76,FALSE,331.01,559.57,12,2,0.062717138,310.25
288.05,FALSE,527.87,551.32,14,6,0.545683596,239.82
14.79,FALSE,296.85,579.36,3,3,0.049823143,282.06
127.44,FALSE,138.51,306.48,9,1,0.920077973,11.07
378.13,FALSE,484.45,338.97,5,5,0.780534627,106.32
212.72,TRUE,345.37,414.83,19,5,0.615919159,132.65
218.1,FALSE,240.3,577.39,3,0,0.907615481,22.2
104.31,FALSE,347.13,332.87,17,2,0.300492611,242.82
20.15,TRUE,95.29,54.03,11,5,0.211459754,75.14
17562340.93,TRUE,427.32,98.14,23,0,41098.80401,-17561913.61
297.8,FALSE,396.62,420.31,19,4,0.750844637,98.82
22.53,TRUE,560.43,204.83,19,3,0.040201274,537.9
17268730.71,TRUE,578.07,354.44,3,3,29873.07888,-17268152.64
77.42,FALSE,461.56,276.96,5,2,0.167735506,384.14
72.55,FALSE,113.04,518.26,1,2,0.641808209,40.49
6.83,TRUE,87.05,573.35,3,0,0.078460655,80.22
262.86,FALSE,371.29,577.26,9,0,0.707964125,108.43
14.45,FALSE,123.87,294.95,20,3,0.116654557,109.42
311.88,FALSE,540.21,540.66,11,1,0.577331038,228.33
113.65,FALSE,193.34,409.65,21,5,0.587824558,79.69
48.05,TRUE,325.62,55.83,22,4,0.147564646,277.57
64.98,FALSE,72.23,195.4,19,3,0.899626194,7.25
320.18,FALSE,554.85,106.77,0,5,0.577056862,234.67
105.27,FALSE,258.19,188.37,23,6,0.407722995,152.92
88.34,TRUE,537.94,141.08,3,5,0.164219058,449.6
123.44,FALSE,496.14,313.46,10,4,0.248800742,372.7
236.71,TRUE,396.25,80.75,10,1,0.597375394,159.54
133.4,FALSE,169.13,143.81,21,0,0.788742388,35.73
29.63,FALSE,142.25,176.4,19,2,0.208295255,112.62
184.85,FALSE,383.03,532.76,14,1,0.482599274,198.18
127.63,FALSE,543.33,281.38,0,0,0.234903282,415.7
107.56,FALSE,373.98,284.02,17,3,0.287608963,266.42
105.31,FALSE,153.96,337.4,17,2,0.684008833,48.65
66.22,FALSE,108.62,193.72,20,3,0.609648315,42.4
122.89,FALSE,353.66,357.5,9,4,0.347480631,230.77
70.66,FALSE,115.5,167.95,0,0,0.611774892,44.84
216.77,TRUE,580.51,309.42,3,4,0.373413033,363.74
8.42,FALSE,410.9,570.14,13,6,0.020491604,402.48
44.65,FALSE,68.49,388.35,1,2,0.651919988,23.84
262.68,FALSE,478.82,372.34,22,2,0.548598638,216.14
19.95,FALSE,174.46,366.2,22,2,0.11435286,154.51
226.73,TRUE,236.98,531.86,3,3,0.956747405,10.25
175.98,FALSE,424.88,113.95,21,4,0.414187535,248.9
30.63,FALSE,55.35,101.16,17,5,0.553387534,24.72
179.03,FALSE,244.45,570.91,8,3,0.73237881,65.42
124.26,FALSE,163.73,135.8,19,2,0.758932389,39.47
101.64,FALSE,254.16,319.94,3,5,0.399905571,152.52
473.43,FALSE,489.6,326.36,14,5,0.966973039,16.17
114.82,TRUE,429.07,369.55,8,3,0.267602023,314.25
39.22,FALSE,283.17,519.88,7,5,0.138503373,243.95
158.69,FALSE,198.47,157.83,16,0,0.799566685,39.78
69.53,FALSE,123.96,446.31,7,5,0.560906744,54.43
240.32,TRUE,429.8,511.43,1,1,0.559143788,189.48
268.12,FALSE,276.47,367.27,5,0,0.969797808,8.35
268.03,FALSE,420.26,259.59,11,3,0.637771856,152.23
273.15,FALSE,386.77,139.1,17,6,0.706233679,113.62
63.56,FALSE,479.54,581.04,17,4,0.132543688,415.98
16792428.92,TRUE,435.38,106.66,22,0,38569.5919,-16791993.54
324.35,TRUE,389.96,176.15,19,2,0.831751975,65.61
345.3,FALSE,586.24,294.66,23,4,0.589007915,240.94
148.08,FALSE,401.88,346.82,14,5,0.368468199,253.8
16.94,FALSE,55.81,207.72,5,3,0.303529833,38.87
129.75,TRUE,177.17,276.45,8,6,0.732347463,47.42
76.52,FALSE,393.93,206.57,12,4,0.194247709,317.41
6.07,FALSE,209.28,199.67,10,1,0.029004205,203.21
75.18,TRUE,152.27,443.36,5,0,0.493728246,77.09
91.22,FALSE,485.28,196.58,10,0,0.187973953,394.06
54.05,FALSE,117.08,474.17,3,0,0.461650154,63.03
76.54,FALSE,590.16,137.24,2,0,0.129693642,513.62
144.72,TRUE,248.23,179.78,2,2,0.583007694,103.51
373.02,FALSE,377.92,136.73,8,0,0.987034293,4.9
323.38,FALSE,404.52,318.31,19,3,0.799416593,81.14
128.22,FALSE,429.09,544.26,5,0,0.29881843,300.87
11.83,FALSE,152.64,527.21,1,6,0.077502621,140.81
309.09,FALSE,500.68,476.75,3,3,0.617340417,191.59
272.74,FALSE,446.55,154.43,10,3,0.61077147,173.81
44.92,TRUE,227.11,509.36,20,6,0.197789617,182.19
359.66,FALSE,435.72,383.27,15,6,0.825438355,76.06
260.41,FALSE,356.91,486.84,20,3,0.729623715,96.5
107.17,TRUE,578.32,261.93,7,2,0.18531263,471.15
60.58,FALSE,367.11,141.75,19,6,0.165018659,306.53
198.09,FALSE,352.54,470.3,8,3,0.561893686,154.45
289.34,FALSE,559.38,577.9,20,5,0.517251242,270.04
302.24,FALSE,591.42,474.34,4,3,0.511041223,289.18
30.34,FALSE,303.2,539.29,9,0,0.100065963,272.86
54.86,FALSE,92.46,318.55,19,0,0.59333766,37.6
426.53,FALSE,494.59,241.36,19,0,0.862391071,68.06
239.91,FALSE,477.58,72.65,18,6,0.502345157,237.67
65.2,FALSE,420.5,327.6,12,0,0.155053508,355.3
74.37,TRUE,364.29,96.79,1,5,0.204150539,289.92
31.41,FALSE,89.4,99.28,14,2,0.351342282,57.99
181.29,FALSE,410.48,388.92,8,6,0.441653674,229.19
220.17,FALSE,255.6,456.77,7,0,0.861384977,35.43
225.64,TRUE,431.59,62.51,15,3,0.522811001,205.95
22.99,FALSE,370.65,143.68,0,4,0.06202617,347.66
400.9,FALSE,413.21,60.49,3,4,0.970208853,12.31
15.5,FALSE,316.56,159.38,8,3,0.048963862,301.06
315.01,FALSE,319.46,426.37,13,3,0.986070244,4.45
257.72,FALSE,394.19,572.01,15,0,0.653796393,136.47
80.47,FALSE,578.33,182.2,13,5,0.139142012,497.86
445.35,FALSE,490.06,550.26,7,0,0.908766274,44.71
142.66,FALSE,343.13,511.74,22,5,0.41576079,200.47
280.54,FALSE,460.09,478.51,17,4,0.609750266,179.55
125.77,FALSE,177.7,428.48,8,6,0.707765898,51.93
73.06,TRUE,320.3,67.73,3,4,0.228098658,247.24
59.95,FALSE,147.39,428.32,16,0,0.406744012,87.44
26.01,FALSE,222.09,338.88,16,0,0.117114683,196.08
99.03,FALSE,335.29,263.07,14,2,0.295356259,236.26
29.96,FALSE,303.74,429.47,1,3,0.098636992,273.78
217.44,FALSE,478.3,266.19,22,1,0.454610077,260.86
98.15,FALSE,187.55,100.16,23,0,0.523327113,89.4
96.66,FALSE,572.36,472.54,12,6,0.168879726,475.7
1.72,TRUE,78.22,394.55,14,0,0.021989261,76.5
230.32,FALSE,384.39,412.71,1,0,0.599183121,154.07
5875047.91,TRUE,202.96,151.66,20,5,28946.82652,-5874844.95
85.89,FALSE,109.89,386.1,12,0,0.781599782,24
308.17,FALSE,368.43,227.55,23,0,0.836441115,60.26
14.52,FALSE,124,339.88,0,5,0.117096774,109.48
441.57,FALSE,448.24,384.86,3,5,0.985119579,6.67
348.55,FALSE,359.45,494.39,13,6,0.969675894,10.9
6.44,FALSE,305.69,277.72,6,0,0.021067094,299.25
275.04,FALSE,484.61,228.16,17,2,0.567549163,209.57
144.78,FALSE,231.78,488.49,1,2,0.624644059,87
257.52,FALSE,481.19,214.64,22,4,0.535173216,223.67
16.73,TRUE,86.42,590.99,18,3,0.193589447,69.69
85.03,FALSE,277.63,298.55,21,2,0.306270936,192.6
93.84,FALSE,477.78,63.71,9,0,0.196408389,383.94
408.64,TRUE,476.54,422.19,7,3,0.857514584,67.9
156.78,TRUE,539.05,367.66,23,4,0.290845005,382.27
42.56,FALSE,132.13,332.73,21,2,0.322107016,89.57
10.98,TRUE,184.65,347.32,2,6,0.059463851,173.67
364.35,FALSE,377.87,221.84,12,0,0.964220499,13.52
117.84,FALSE,497.07,300.57,23,0,0.237069226,379.23
7.61,FALSE,191.93,483.83,13,6,0.039649872,184.32
247.73,FALSE,313.26,382.44,17,3,0.790812743,65.53
25.64,FALSE,343.01,391.48,5,3,0.074750007,317.37
119.04,TRUE,361.97,414.44,15,4,0.328867033,242.93
84.62,FALSE,379.04,230.07,17,0,0.223248206,294.42
125.59,FALSE,413.48,388.56,13,1,0.303738996,287.89
499.17,FALSE,590.42,54.47,15,0,0.845449002,91.25
342.63,TRUE,582.34,110.33,20,5,0.58836762,239.71
46.64,FALSE,289.35,126.49,1,4,0.161188872,242.71
79.24,TRUE,89.46,586.24,2,0,0.885758998,10.22
277.31,FALSE,330.18,245.42,20,4,0.83987522,52.87
159.69,FALSE,275.96,588.03,20,2,0.578670822,116.27
113.2,FALSE,452.21,334.32,18,0,0.250326176,339.01
74.3,TRUE,221.87,478.19,4,6,0.334880786,147.57
33.78,FALSE,557.58,83.78,9,0,0.060583235,523.8
1794068.74,TRUE,316.62,188.63,1,3,5666.315268,-1793752.12
481.65,FALSE,494.31,149.45,22,3,0.974388542,12.66
267.37,FALSE,464.02,413.37,6,5,0.576203612,196.65
46.7,FALSE,195.42,305.21,20,6,0.23897247,148.72
88.18,FALSE,129.83,559.97,19,2,0.679195872,41.65
260.88,FALSE,400.58,234.23,16,5,0.651255679,139.7
252.56,FALSE,462,335.97,4,0,0.546666667,209.44
9.18,FALSE,276.19,170.68,3,0,0.033237988,267.01
311.88,FALSE,411.13,439.44,8,6,0.758592173,99.25
39.68,FALSE,151.34,557.48,10,0,0.262191093,111.66
128.16,FALSE,260.54,575.58,15,0,0.491901435,132.38
32.99,TRUE,405.02,170.11,21,1,0.081452768,372.03
279.73,TRUE,543.08,415.53,4,0,0.515080651,263.35
154.01,FALSE,272.15,174.22,15,4,0.565901157,118.14
63.7,TRUE,216.56,344.04,6,0,0.29414481,152.86
19.47,FALSE,432.74,96.67,4,3,0.044992374,413.27
12.22,FALSE,263.82,343.67,5,5,0.04631946,251.6
17.53,TRUE,73.55,567.05,16,0,0.238341264,56.02
250.9,FALSE,548.95,57.9,0,5,0.457054377,298.05
36.97,FALSE,112.8,84.71,3,1,0.327748227,75.83
87.58,TRUE,510.03,234.53,10,3,0.171715389,422.45
309.96,FALSE,386.84,94.4,17,6,0.801261503,76.88
78.48,FALSE,128.7,181.59,4,2,0.60979021,50.22
239.82,FALSE,280.33,592.63,17,3,0.855491742,40.51
50.86,FALSE,305.32,79.19,8,2,0.166579327,254.46
28.12,FALSE,250.31,389.25,21,6,0.112340698,222.19
28.04,TRUE,136.93,88.97,21,1,0.204776163,108.89
202.46,TRUE,229.37,256.54,4,1,0.882678641,26.91
58.29,TRUE,125.02,161.22,23,3,0.466245401,66.73
157.94,FALSE,382,367.97,3,3,0.413455497,224.06
124.15,FALSE,375.37,451.51,7,2,0.330740336,251.22
232.41,FALSE,544.04,595.2,2,6,0.427192853,311.63
323.45,TRUE,501.71,357.17,10,0,0.644695143,178.26
57.87,FALSE,302.61,587.03,12,0,0.191236245,244.74
170.26,FALSE,398.37,541.39,12,0,0.427391621,228.11
300.33,TRUE,486.96,454.67,3,6,0.616744702,186.63
191.09,FALSE,589.69,455.56,11,1,0.32405162,398.6
190.69,TRUE,282.61,298.83,6,0,0.674746117,91.92
224.7,FALSE,252.48,540.55,14,6,0.889971483,27.78
95.45,TRUE,140.62,132.77,3,1,0.67877969,45.17
188.76,FALSE,294.12,84.62,11,4,0.641778866,105.36
56.47,FALSE,405.33,513.05,23,6,0.13931858,348.86
123.63,FALSE,174.73,131.59,18,2,0.70754879,51.1
97.62,TRUE,511.63,180.85,20,1,0.190801947,414.01
100.25,FALSE,131.37,215.86,16,3,0.763111822,31.12
34.74,FALSE,52.36,405.98,15,1,0.663483575,17.62
25.26,FALSE,111.77,422.9,8,0,0.225999821,86.51
2.58,FALSE,80.27,172.18,11,3,0.032141522,77.69
377.54,TRUE,419.36,156.95,5,0,0.900276612,41.82
184.48,FALSE,255.06,587.64,2,4,0.723280797,70.58
44.59,FALSE,208.75,126.76,17,4,0.21360479,164.16
15.67,FALSE,86.36,53.64,13,3,0.181449745,70.69
75.27,FALSE,152.3,73.23,3,2,0.49422193,77.03
90.14,FALSE,485.17,118.3,6,0,0.185790548,395.03
454.02,FALSE,470.6,369.59,6,1,0.964768381,16.58
28.02,TRUE,453.13,369.91,11,5,0.061836559,425.11
295.21,FALSE,341.29,471.54,2,3,0.864982859,46.08
179.52,TRUE,433.88,243.4,7,0,0.413754955,254.36
95.63,FALSE,135.01,387.39,7,2,0.708317902,39.38
488.43,TRUE,553.82,313.74,21,4,0.881929147,65.39
28.9,FALSE,217.58,120.79,13,0,0.132824708,188.68
49.73,FALSE,429.95,476.08,12,4,0.115664612,380.22
67.61,FALSE,115.41,417.17,0,5,0.585824452,47.8
18.73,TRUE,243.34,241.31,3,0,0.076970494,224.61
374.6,FALSE,443.7,52.38,7,2,0.844264142,69.1
192.31,FALSE,374.16,509.11,10,0,0.513977977,181.85
2918632.34,TRUE,117.99,469.25,8,3,24736.26867,-2918514.35
65.86,FALSE,354.65,521.23,9,2,0.185704215,288.79
214.3,FALSE,290.93,128.85,5,4,0.736603307,76.63
445.35,FALSE,586.36,117.52,21,3,0.759516338,141.01
73.63,TRUE,311.7,331.28,19,3,0.236220725,238.07
8.26,TRUE,79.07,260.45,20,0,0.104464399,70.81
5.78,FALSE,211.46,348.34,3,2,0.027333775,205.68
44.59,FALSE,261,302.81,6,1,0.170842912,216.41
208.7,FALSE,443.65,421.26,7,3,0.470415868,234.95
156.15,FALSE,265.26,471.56,14,0,0.588667722,109.11
175.44,FALSE,495.25,103.54,17,3,0.354245331,319.81
172.34,TRUE,406.45,112.96,12,2,0.424012794,234.11
46.76,FALSE,432.78,363.69,5,0,0.108045658,386.02
162.28,FALSE,326.52,388.16,7,5,0.496998652,164.24
3517755.02,TRUE,208.05,492.53,6,2,16908.21927,-3517546.97
100.48,FALSE,487.61,492.27,16,3,0.206066323,387.13
191.84,FALSE,333.45,534.49,15,6,0.575318638,141.61
116.84,FALSE,565.44,564.05,20,2,0.20663554,448.6
111.39,FALSE,132.76,275.64,13,2,0.839032841,21.37
43.48,FALSE,138.32,181.17,21,6,0.314343551,94.84
343.1,TRUE,405.81,125.04,12,4,0.845469555,62.71
458.99,TRUE,522.77,526.94,14,0,0.877996059,63.78
398.07,FALSE,453.96,572.32,2,6,0.876883426,55.89
50.8,FALSE,231.11,564.53,8,3,0.219808749,180.31
80.75,FALSE,189.87,256.09,8,4,0.425290989,109.12
171.48,FALSE,249.65,404.97,13,1,0.686881634,78.17
4.63,FALSE,261.58,344.2,21,5,0.01770013,256.95
86.87,FALSE,99.64,165.71,5,3,0.871838619,12.77
457.68,FALSE,526.54,455.32,22,2,0.869221712,68.86
36.78,TRUE,193.53,455.78,10,0,0.190048055,156.75
125.92,FALSE,160.04,110.96,6,4,0.786803299,34.12
460.87,TRUE,530.43,489.74,2,5,0.868861113,69.56
240,FALSE,557.71,585.77,5,0,0.430331176,317.71
72.77,FALSE,576.92,57.76,22,0,0.126135339,504.15
87.51,FALSE,208.38,520.99,20,2,0.41995393,120.87
4.22,FALSE,209.61,549.03,7,0,0.020132627,205.39
18.16,FALSE,268.66,454.86,9,0,0.067594729,250.5
531.92,FALSE,549.52,52.95,0,5,0.967972048,17.6
7.11,FALSE,72.62,321.06,23,5,0.097906913,65.51
55.51,FALSE,193.22,529.42,12,1,0.287289101,137.71
2052481.13,TRUE,222.16,470.02,12,5,9238.751936,-2052258.97
52.19,FALSE,113.81,292.84,15,4,0.458571303,61.62
213.95,FALSE,242.28,509.22,7,1,0.883069176,28.33
136.15,FALSE,471.77,472.54,14,5,0.288594018,335.62
234.48,FALSE,374.69,65.88,23,3,0.625797326,140.21
126.67,FALSE,583.37,571.08,12,3,0.217134923,456.7
47.63,FALSE,488.98,100.9,10,3,0.097406847,441.35
173.23,FALSE,478.72,214.2,3,4,0.361860795,305.49
128.71,FALSE,159.93,197.66,11,5,0.804789595,31.22
183.18,TRUE,284.31,422.04,17,6,0.644296718,101.13
309596.55,TRUE,131.73,337.7,4,3,2350.235709,-309464.82
328.25,FALSE,446.17,372.06,1,0,0.735706121,117.92
467.25,TRUE,513.6,222.67,22,1,0.909754673,46.35
317.06,TRUE,460.87,343.91,20,0,0.687959728,143.81
344.13,FALSE,497.22,98.2,14,6,0.692108121,153.09
12115343.3,TRUE,314.61,513.15,5,2,38509.08522,-12115028.69
136.41,FALSE,456.33,60.8,15,1,0.298928407,319.92
53.73,FALSE,54.33,516.74,13,3,0.988956378,0.6
175.24,FALSE,317.36,177.55,6,4,0.552180489,142.12
50.23,FALSE,114.32,433.63,1,5,0.439380686,64.09
454.52,FALSE,549.99,122.14,6,6,0.826415026,95.47
385.7,TRUE,392.01,121,17,1,0.983903472,6.31
182.25,FALSE,534.5,505.37,19,3,0.340972872,352.25
319.01,FALSE,359.09,473.16,6,1,0.888384528,40.08
63.52,FALSE,77.73,586.06,12,0,0.817187701,14.21
122.45,TRUE,141.88,136.37,2,1,0.863053284,19.43
51.84,FALSE,291.51,509.15,3,2,0.177832664,239.67
370.14,FALSE,465.16,464.26,15,0,0.795726202,95.02
53.38,FALSE,573.51,293.42,21,4,0.093075971,520.13
253.53,FALSE,288.74,546.38,18,1,0.878056383,35.21
33.8,FALSE,54.35,435.16,16,3,0.621895124,20.55
267.6,FALSE,272.48,70.33,22,6,0.982090429,4.88
81.7,FALSE,331.42,62.88,23,0,0.246514996,249.72
63.23,TRUE,110.74,394.84,9,5,0.570977063,47.51
71.08,FALSE,214.56,442.89,17,3,0.331282625,143.48
22.91,FALSE,103.89,100.74,20,4,0.220521706,80.98
232.6,FALSE,339.44,529.61,5,0,0.685246288,106.84
59.04,TRUE,129.39,582.42,17,1,0.456294922,70.35
195.56,TRUE,518.77,209.27,10,6,0.376968599,323.21
308.96,FALSE,565.25,150.69,12,0,0.546590004,256.29
238.1,FALSE,314.65,479.74,10,4,0.756713809,76.55
165.74,TRUE,416.97,489.9,19,4,0.39748663,251.23
63.38,FALSE,98.69,396.56,21,6,0.64221299,35.31
227.98,FALSE,348.01,154.17,14,6,0.655096118,120.03
118.15,FALSE,201.23,96.56,4,0,0.587139095,83.08
75.62,TRUE,290.36,260.11,15,3,0.260435322,214.74
152.05,FALSE,578.62,264.47,13,6,0.262780409,426.57
12.62,FALSE,181.79,329.74,3,2,0.06942076,169.17
239.66,FALSE,316.29,198.04,16,0,0.757722343,76.63
146.92,TRUE,273.71,480.58,1,6,0.536772496,126.79
336.14,TRUE,496.95,409.18,0,0,0.676406077,160.81
54.06,FALSE,75.02,215.35,0,3,0.720607838,20.96
96.82,FALSE,385.74,399.34,5,2,0.250998082,288.92
202.71,FALSE,302.89,405.54,5,2,0.669252864,100.18
123.14,FALSE,345.97,67.02,4,4,0.355926814,222.83
33.48,FALSE,147.45,304.48,3,4,0.22706002,113.97
25.64,FALSE,556.77,494.63,6,0,0.046051332,531.13
86.94,FALSE,157.85,528.45,1,0,0.550776053,70.91
3.94,TRUE,120.54,520.51,6,6,0.032686245,116.6
46.29,FALSE,358.06,519.62,6,0,0.129280009,311.77
3.75,FALSE,248.81,202.86,6,5,0.015071741,245.06
177.65,FALSE,534.05,576.78,20,0,0.332646756,356.4
298.16,FALSE,313.98,512.28,7,0,0.949614625,15.82
45.67,FALSE,486.76,470.25,13,5,0.093824472,441.09
135.27,FALSE,222.3,84.1,0,4,0.608502024,87.03
362.34,FALSE,422.66,270.93,2,1,0.857284815,60.32
157.81,FALSE,305.32,236.79,2,4,0.516867549,147.51
27.35,FALSE,56.76,547.4,2,1,0.481853418,29.41
67.93,TRUE,125.72,371.49,14,2,0.540327712,57.79
247.25,FALSE,583.65,180.56,22,3,0.423627174,336.4
